sentence1,sentence2,similarity,is_similar
A man is playing the guitar,A man is skillfully playing a guitar,0.9245985746383667,True
A man is playing the guitar,A man is gently playing a guitar,0.841698169708252,True
A man is playing the guitar,A man is passionately playing the guitar,0.8446584343910217,True
A man is playing the guitar,A man is happily playing a guitar,0.8397516012191772,True
A man is playing the guitar,A man is focused while playing the guitar,0.8557876348495483,True
A man is playing the guitar,A male guitarist is playing a guitar,0.8748916983604431,True
A man is playing the guitar,A male guitarist is playing the guitar,0.8708940744400024,True
A man is playing the guitar,A man is playing a guitar at home,0.7226207256317139,True
A man is playing the guitar,A man is playing a guitar in the park,0.6907916069030762,True
A man is playing the guitar,A man is playing guitar by the beach,0.7822872996330261,True
A man is playing the guitar,A man is playing a red guitar,0.8059518933296204,True
A man is playing the guitar,A man is playing a shiny guitar,0.8015739917755127,True
A man is playing the guitar,A man is playing a worn-out guitar,0.8038339614868164,True
A man is playing the guitar,A man is playing a vintage guitar,0.7799926996231079,True
A man is playing the guitar,A man is playing a new guitar,0.811968982219696,True
A man is playing the guitar,A man is tuning and playing a guitar,0.8125464916229248,True
A man is playing the guitar,A man is learning to play the guitar,0.8284525871276855,True
A man is playing the guitar,A man is practicing with a guitar,0.7914220094680786,True
A man is playing the guitar,A man is rehearsing on the guitar,0.7357789278030396,True
A man is playing the guitar,A man is strumming chords on a guitar,0.7018470764160156,True
A man is playing the guitar,A man is fingerpicking on the guitar,0.7077186703681946,True
A man is playing the guitar,A man is using a pick to play the guitar,0.7572706937789917,True
A man is playing the guitar,A man is playing a guitar for fun,0.9057126045227051,True
A man is playing the guitar,A man is playing a guitar for an audience,0.7800353765487671,True
A man is playing the guitar,A man is playing a guitar to entertain,0.8796224594116211,True
A man is playing the guitar,A man is playing guitar for a crowd,0.7687702178955078,True
A man is playing the guitar,A man is playing guitar for a friend,0.7168067693710327,True
A man is playing the guitar,A man is playing guitar with emotion,0.7944247722625732,True
A man is playing the guitar,A man is playing guitar with intensity,0.8272871971130371,True
A man is playing the guitar,A man is playing guitar in the rain,0.6382414102554321,True
A man is playing the guitar,A man is playing guitar under the sun,0.6927973031997681,True
A man is playing the guitar,A man is playing guitar in the spotlight,0.7378506660461426,True
A man is playing the guitar,A man is playing guitar in the background,0.8277798891067505,True
A man is playing the guitar,A man is recording while playing guitar,0.7810359001159668,True
A man is playing the guitar,A man is being filmed playing the guitar,0.76173996925354,True
A man is playing the guitar,A man is playing guitar for a video,0.7716891765594482,True
A man is playing the guitar,A man is playing a song on his guitar,0.8953635096549988,True
A man is playing the guitar,A man is playing his favorite guitar,0.8497782945632935,True
A man is playing the guitar,A man is playing a familiar tune on guitar,0.7844148278236389,True
A man is playing the guitar,A man is playing music with a guitar,0.9350899457931519,True
A man is playing the guitar,A man is lost in playing the guitar,0.7771384716033936,True
A man is playing the guitar,A man is immersed in guitar playing,0.86066734790802,True
A man is playing the guitar,A man is fully engaged playing guitar,0.7903838157653809,True
A man is playing the guitar,A man is improvising on the guitar,0.7614933252334595,True
A man is playing the guitar,A man is accompanying vocals on the guitar,0.6698340773582458,True
A man is playing the guitar,A man is playing rhythm guitar,0.8208690881729126,True
A man is playing the guitar,A man is playing lead guitar,0.7867405414581299,True
A man is playing the guitar,A man is playing the guitar with style,0.8931114673614502,True
A man is playing the guitar,A man is playing the guitar confidently,0.7865984439849854,True
A man is playing the guitar,A man is playing the guitar effortlessly,0.7734730243682861,True
A man is playing the guitar,A man is playing the guitar alone,0.7435302734375,True
A man is playing the guitar,A man is playing the guitar with others,0.7635520696640015,True
A man is playing the guitar,A man is playing the guitar in a band,0.7892241477966309,True
A man is playing the guitar,A man is playing the guitar next to a fire,0.6559655666351318,True
A man is playing the guitar,A man is playing the guitar near a window,0.7170078158378601,True
A guy is playing a guitar,A man is playing a guitar,0.923555850982666,True
A guy is playing a guitar,A man is playing the guitar,0.9176673889160156,True
A guy is playing a guitar,A guy is playing a guitar,1.0,True
A guy is playing a guitar,A guy is playing the guitar,0.9937796592712402,True
A guy is playing a guitar,The man is playing a guitar,0.902910590171814,True
A guy is playing a guitar,The man is playing the guitar,0.8896923065185547,True
A guy is playing a guitar,A man is strumming a guitar,0.7485281229019165,True
A guy is playing a guitar,A man is strumming the guitar,0.7408263683319092,True
A guy is playing a guitar,A man is playing an electric guitar,0.8278509378433228,True
A guy is playing a guitar,A man is playing the electric guitar,0.8207641839981079,True
A guy is playing a guitar,A man is playing acoustic guitar,0.8440302610397339,True
A guy is playing a guitar,A man is playing the acoustic guitar,0.8399237394332886,True
A guy is playing a guitar,A man is performing with a guitar,0.8370342254638672,True
A guy is playing a guitar,A man is performing with the guitar,0.8423516750335693,True
A guy is playing a guitar,A musician is playing a guitar,0.8209049701690674,True
A guy is playing a guitar,A musician is playing the guitar,0.8190580010414124,True
A guy is playing a guitar,A man plays a guitar,0.9124139547348022,True
A guy is playing a guitar,A man plays the guitar,0.9096658229827881,True
A guy is playing a guitar,A man is holding a guitar and playing,0.8449360132217407,True
A guy is playing a guitar,A man is plucking a guitar,0.7141485214233398,True
A guy is playing a guitar,A man is playing music on a guitar,0.877244234085083,True
A guy is playing a guitar,A man is playing music on the guitar,0.8781532049179077,True
A guy is playing a guitar,A man is playing a song on the guitar,0.8405406475067139,True
A guy is playing a guitar,A man is playing a tune on the guitar,0.7935134768486023,True
A guy is playing a guitar,A man is using a guitar to play music,0.8899468779563904,True
A guy is playing a guitar,A man is jamming on the guitar,0.7105464935302734,True
A guy is playing a guitar,A man is jamming with a guitar,0.7156018018722534,True
A guy is playing a guitar,A man is playing a solo on the guitar,0.7045760154724121,True
A guy is playing a guitar,A man is playing chords on the guitar,0.7893261909484863,True
A guy is playing a guitar,A man is playing riffs on a guitar,0.7015185356140137,True
A guy is playing a guitar,A man is playing softly on a guitar,0.762999415397644,True
A guy is playing a guitar,A man is playing loudly on a guitar,0.7265626192092896,True
A guy is playing a guitar,A man is playing blues on a guitar,0.6672940254211426,True
A guy is playing a guitar,A man is playing jazz on a guitar,0.625352144241333,True
A guy is playing a guitar,A man is playing rock music on a guitar,0.7679754495620728,True
A guy is playing a guitar,A man is playing a melody on the guitar,0.7352972030639648,True
A guy is playing a guitar,A man is playing the guitar in a room,0.6707648038864136,True
A guy is playing a guitar,A man is playing the guitar outside,0.8130953311920166,True
A guy is playing a guitar,A man is playing the guitar on stage,0.7236328125,True
A guy is playing a guitar,A man is playing the guitar at a concert,0.6962887048721313,True
A guy is playing a guitar,A man is playing a guitar on the street,0.6880217790603638,True
A guy is playing a guitar,A man is sitting and playing a guitar,0.8253226280212402,True
A guy is playing a guitar,A man is standing and playing a guitar,0.7857280969619751,True
A guy is playing a guitar,A man is casually playing a guitar,0.8504492044448853,True
A guy is playing a guitar,A man is expertly playing the guitar,0.8615959286689758,True
A guy is playing a guitar,A man is skillfully playing a guitar,0.8766307234764099,True
A guy is playing a guitar,A man is gently playing a guitar,0.7975953817367554,True
A guy is playing a guitar,A man is passionately playing the guitar,0.7855649590492249,True
A guy is playing a guitar,A man is happily playing a guitar,0.7778213024139404,True
A guy is playing a guitar,A man is focused while playing the guitar,0.7994588613510132,True
A guy is playing a guitar,A male guitarist is playing a guitar,0.8751625418663025,True
A guy is playing a guitar,A male guitarist is playing the guitar,0.8651242256164551,True
A guy is playing a guitar,A man is playing a guitar at home,0.640150785446167,True
A guy is playing a guitar,A man is playing a guitar in the park,0.6320840120315552,True
A guy is playing a guitar,A man is playing guitar by the beach,0.7141702771186829,True
A guy is playing a guitar,A man is playing a red guitar,0.756155788898468,True
A guy is playing a guitar,A man is playing a shiny guitar,0.7616863250732422,True
A guy is playing a guitar,A man is playing a worn-out guitar,0.749887228012085,True
A guy is playing a guitar,A man is playing a vintage guitar,0.7141017317771912,True
A guy is playing a guitar,A man is playing a new guitar,0.7543507814407349,True
A guy is playing a guitar,A man is tuning and playing a guitar,0.7562202215194702,True
A guy is playing a guitar,A man is learning to play the guitar,0.7819696664810181,True
A guy is playing a guitar,A man is practicing with a guitar,0.7720147371292114,True
A guy is playing a guitar,A man is rehearsing on the guitar,0.6932097673416138,True
A guy is playing a guitar,A man is strumming chords on a guitar,0.6642380952835083,True
A guy is playing a guitar,A man is fingerpicking on the guitar,0.6565663814544678,True
A guy is playing a guitar,A man is using a pick to play the guitar,0.72260981798172,True
A guy is playing a guitar,A man is playing a guitar for fun,0.8544857501983643,True
A guy is playing a guitar,A man is playing a guitar for an audience,0.7321338653564453,True
A guy is playing a guitar,A man is playing a guitar to entertain,0.8224450349807739,True
A guy is playing a guitar,A man is playing guitar for a crowd,0.7307479977607727,True
A guy is playing a guitar,A man is playing guitar for a friend,0.6736711859703064,True
A guy is playing a guitar,A man is playing guitar with emotion,0.7268414497375488,True
A guy is playing a guitar,A man is playing guitar with intensity,0.7755738496780396,True
A guy is playing a guitar,A man is playing guitar in the rain,0.5851819515228271,True
A guy is playing a guitar,A man is playing guitar under the sun,0.6516309976577759,True
A guy is playing a guitar,A man is playing guitar in the spotlight,0.6753391027450562,True
A guy is playing a guitar,A man is playing guitar in the background,0.7932255864143372,True
A guy is playing a guitar,A man is recording while playing guitar,0.7391338348388672,True
A guy is playing a guitar,A man is being filmed playing the guitar,0.7218281626701355,True
A guy is playing a guitar,A man is playing guitar for a video,0.7408900260925293,True
A guy is playing a guitar,A man is playing a song on his guitar,0.8417258858680725,True
A guy is playing a guitar,A man is playing his favorite guitar,0.8091618418693542,True
A guy is playing a guitar,A man is playing a familiar tune on guitar,0.729092538356781,True
A guy is playing a guitar,A man is playing music with a guitar,0.8893568515777588,True
A guy is playing a guitar,A man is lost in playing the guitar,0.7223101258277893,True
A guy is playing a guitar,A man is immersed in guitar playing,0.8271673917770386,True
A guy is playing a guitar,A man is fully engaged playing guitar,0.7619118690490723,True
A guy is playing a guitar,A man is improvising on the guitar,0.7114080190658569,True
A guy is playing a guitar,A man is accompanying vocals on the guitar,0.6610328555107117,True
A guy is playing a guitar,A man is playing rhythm guitar,0.7394276261329651,True
A guy is playing a guitar,A man is playing lead guitar,0.7212914228439331,True
A guy is playing a guitar,A man is playing the guitar with style,0.8320857286453247,True
A guy is playing a guitar,A man is playing the guitar confidently,0.7231186628341675,True
A guy is playing a guitar,A man is playing the guitar effortlessly,0.7164583206176758,True
A guy is playing a guitar,A man is playing the guitar alone,0.6785220503807068,True
A guy is playing a guitar,A man is playing the guitar with others,0.7120776772499084,True
A guy is playing a guitar,A man is playing the guitar in a band,0.7572407722473145,True
A guy is playing a guitar,A man is playing the guitar next to a fire,0.6169906854629517,True
A guy is playing a guitar,A man is playing the guitar near a window,0.6873476505279541,True
A guy is playing the guitar,A man is playing a guitar,0.9123008251190186,True
A guy is playing the guitar,A man is playing the guitar,0.9192447066307068,True
A guy is playing the guitar,A guy is playing a guitar,0.9937796592712402,True
A guy is playing the guitar,A guy is playing the guitar,1.000000238418579,True
A guy is playing the guitar,The man is playing a guitar,0.8994216918945312,True
A guy is playing the guitar,The man is playing the guitar,0.8984310626983643,True
A guy is playing the guitar,A man is strumming a guitar,0.7452784776687622,True
A guy is playing the guitar,A man is strumming the guitar,0.7444104552268982,True
A guy is playing the guitar,A man is playing an electric guitar,0.8164350986480713,True
A guy is playing the guitar,A man is playing the electric guitar,0.8178116083145142,True
A guy is playing the guitar,A man is playing acoustic guitar,0.8311513066291809,True
A guy is playing the guitar,A man is playing the acoustic guitar,0.8346664905548096,True
A guy is playing the guitar,A man is performing with a guitar,0.825039267539978,True
A guy is playing the guitar,A man is performing with the guitar,0.8391527533531189,True
A guy is playing the guitar,A musician is playing a guitar,0.8050856590270996,True
A guy is playing the guitar,A musician is playing the guitar,0.8125127553939819,True
A guy is playing the guitar,A man plays a guitar,0.899337649345398,True
A guy is playing the guitar,A man plays the guitar,0.9072949290275574,True
A guy is playing the guitar,A man is holding a guitar and playing,0.8316234350204468,True
A guy is playing the guitar,A man is plucking a guitar,0.7030765414237976,True
A guy is playing the guitar,A man is playing music on a guitar,0.8627626895904541,True
A guy is playing the guitar,A man is playing music on the guitar,0.8736562132835388,True
A guy is playing the guitar,A man is playing a song on the guitar,0.8382707834243774,True
A guy is playing the guitar,A man is playing a tune on the guitar,0.7922623753547668,True
A guy is playing the guitar,A man is using a guitar to play music,0.873915433883667,True
A guy is playing the guitar,A man is jamming on the guitar,0.7071875333786011,True
A guy is playing the guitar,A man is jamming with a guitar,0.7025357484817505,True
A guy is playing the guitar,A man is playing a solo on the guitar,0.7018667459487915,True
A guy is playing the guitar,A man is playing chords on the guitar,0.7883816957473755,True
A guy is playing the guitar,A man is playing riffs on a guitar,0.6866551637649536,True
A guy is playing the guitar,A man is playing softly on a guitar,0.750608503818512,True
A guy is playing the guitar,A man is playing loudly on a guitar,0.7152605056762695,True
A guy is playing the guitar,A man is playing blues on a guitar,0.6599050760269165,True
A guy is playing the guitar,A man is playing jazz on a guitar,0.6071567535400391,True
A guy is playing the guitar,A man is playing rock music on a guitar,0.7554799318313599,True
A guy is playing the guitar,A man is playing a melody on the guitar,0.7347239255905151,True
A guy is playing the guitar,A man is playing the guitar in a room,0.6564644575119019,True
A guy is playing the guitar,A man is playing the guitar outside,0.8148782253265381,True
A guy is playing the guitar,A man is playing the guitar on stage,0.727088451385498,True
A guy is playing the guitar,A man is playing the guitar at a concert,0.6917369365692139,True
A guy is playing the guitar,A man is playing a guitar on the street,0.6798074245452881,True
A guy is playing the guitar,A man is sitting and playing a guitar,0.8165771961212158,True
A guy is playing the guitar,A man is standing and playing a guitar,0.7754358053207397,True
A guy is playing the guitar,A man is casually playing a guitar,0.8364124298095703,True
A guy is playing the guitar,A man is expertly playing the guitar,0.8535733819007874,True
A guy is playing the guitar,A man is skillfully playing a guitar,0.8594502210617065,True
A guy is playing the guitar,A man is gently playing a guitar,0.7863893508911133,True
A guy is playing the guitar,A man is passionately playing the guitar,0.7817826271057129,True
A guy is playing the guitar,A man is happily playing a guitar,0.7655764818191528,True
A guy is playing the guitar,A man is focused while playing the guitar,0.7950230240821838,True
A guy is playing the guitar,A male guitarist is playing a guitar,0.8709551095962524,True
A guy is playing the guitar,A male guitarist is playing the guitar,0.8678609132766724,True
A guy is playing the guitar,A man is playing a guitar at home,0.6337292194366455,True
A guy is playing the guitar,A man is playing a guitar in the park,0.6269275546073914,True
A guy is playing the guitar,A man is playing guitar by the beach,0.7221375703811646,True
A guy is playing the guitar,A man is playing a red guitar,0.7458041906356812,True
A guy is playing the guitar,A man is playing a shiny guitar,0.7496249079704285,True
A guy is playing the guitar,A man is playing a worn-out guitar,0.7405850291252136,True
A guy is playing the guitar,A man is playing a vintage guitar,0.7044447660446167,True
A guy is playing the guitar,A man is playing a new guitar,0.7464466691017151,True
A guy is playing the guitar,A man is tuning and playing a guitar,0.7500090599060059,True
A guy is playing the guitar,A man is learning to play the guitar,0.7800154685974121,True
A guy is playing the guitar,A man is practicing with a guitar,0.7598425149917603,True
A guy is playing the guitar,A man is rehearsing on the guitar,0.688571572303772,True
A guy is playing the guitar,A man is strumming chords on a guitar,0.6641644239425659,True
A guy is playing the guitar,A man is fingerpicking on the guitar,0.6553221344947815,True
A guy is playing the guitar,A man is using a pick to play the guitar,0.7194786071777344,True
A guy is playing the guitar,A man is playing a guitar for fun,0.8431890606880188,True
A guy is playing the guitar,A man is playing a guitar for an audience,0.71672123670578,True
A guy is playing the guitar,A man is playing a guitar to entertain,0.8068959712982178,True
A guy is playing the guitar,A man is playing guitar for a crowd,0.7173209190368652,True
A guy is playing the guitar,A man is playing guitar for a friend,0.6646212935447693,True
A guy is playing the guitar,A man is playing guitar with emotion,0.7145816087722778,True
A guy is playing the guitar,A man is playing guitar with intensity,0.7625675201416016,True
A guy is playing the guitar,A man is playing guitar in the rain,0.5802282094955444,True
A guy is playing the guitar,A man is playing guitar under the sun,0.6511042714118958,True
A guy is playing the guitar,A man is playing guitar in the spotlight,0.6691709756851196,True
A guy is playing the guitar,A man is playing guitar in the background,0.7872027158737183,True
A guy is playing the guitar,A man is recording while playing guitar,0.7300961017608643,True
A guy is playing the guitar,A man is being filmed playing the guitar,0.7098591327667236,True
A guy is playing the guitar,A man is playing guitar for a video,0.7280265092849731,True
A guy is playing the guitar,A man is playing a song on his guitar,0.8371412754058838,True
A guy is playing the guitar,A man is playing his favorite guitar,0.8065208196640015,True
A guy is playing the guitar,A man is playing a familiar tune on guitar,0.7224593758583069,True
A guy is playing the guitar,A man is playing music with a guitar,0.872732937335968,True
A guy is playing the guitar,A man is lost in playing the guitar,0.7225273251533508,True
A guy is playing the guitar,A man is immersed in guitar playing,0.8096818923950195,True
A guy is playing the guitar,A man is fully engaged playing guitar,0.7500846982002258,True
A guy is playing the guitar,A man is improvising on the guitar,0.7070577144622803,True
A guy is playing the guitar,A man is accompanying vocals on the guitar,0.6545012593269348,True
A guy is playing the guitar,A man is playing rhythm guitar,0.7329922914505005,True
A guy is playing the guitar,A man is playing lead guitar,0.7166389226913452,True
A guy is playing the guitar,A man is playing the guitar with style,0.8283858299255371,True
A guy is playing the guitar,A man is playing the guitar confidently,0.719186544418335,True
A guy is playing the guitar,A man is playing the guitar effortlessly,0.7129108309745789,True
A guy is playing the guitar,A man is playing the guitar alone,0.6803311705589294,True
A guy is playing the guitar,A man is playing the guitar with others,0.708032488822937,True
A guy is playing the guitar,A man is playing the guitar in a band,0.746497631072998,True
A guy is playing the guitar,A man is playing the guitar next to a fire,0.6078613996505737,True
A guy is playing the guitar,A man is playing the guitar near a window,0.6767277121543884,True
The man is playing a guitar,A man is playing a guitar,0.9837799072265625,True
The man is playing a guitar,A man is playing the guitar,0.9863821268081665,True
The man is playing a guitar,A guy is playing a guitar,0.902910590171814,True
The man is playing a guitar,A guy is playing the guitar,0.8994216918945312,True
The man is playing a guitar,The man is playing a guitar,1.0,True
The man is playing a guitar,The man is playing the guitar,0.9927621483802795,True
The man is playing a guitar,A man is strumming a guitar,0.7789105176925659,True
The man is playing a guitar,A man is strumming the guitar,0.7735351324081421,True
The man is playing a guitar,A man is playing an electric guitar,0.8602684140205383,True
The man is playing a guitar,A man is playing the electric guitar,0.863224983215332,True
